id,cod_pcia,nom_pcia,cod_depto,nom_depto,cod_ase,nombre,tipo,cod_aglo,nom_aglo,cod_agl,nom_agl,lat_gd,long_gd,lat_gs,long_gs,fuente
8131,"46",La Rioja,"46028",Coronel Felipe Varela,46028A09,Las Cuevas,Paraje,,,"460028",Coronel Felipe Varela,"-29.217852","-68.709253","-29º13' 4""","-68º42'33""",Mapa Educativo (GPS)
8132,"46",La Rioja,"46028",Coronel Felipe Varela,46028A10,Las Tucumanesas,Paraje,,,"460028",Coronel Felipe Varela,"-29.337273","-68.096193","-29º20'14""","-68º 5'46""",INDEC. ACA
8133,"46",La Rioja,"46028",Coronel Felipe Varela,46028A11,Los Patillos,Paraje,,,"460028",Coronel Felipe Varela,"-29.488816","-67.830537","-29º29'20""","-67º49'50""",Mapa Educativo (GPS)
8134,"46",La Rioja,"46028",Coronel Felipe Varela,46028A13,Mina Delina,Paraje,,,"460028",Coronel Felipe Varela,"-29.269921","-67.916488","-29º16'12""","-67º54'59""",INDEC. ACA
8135,"46",La Rioja,"46028",Coronel Felipe Varela,46028A14,Paso San Isidro,Paraje,,,"460028",Coronel Felipe Varela,"-29.470941","-68.229129","-29º28'15""","-68º13'45""",Mapa Educativo (GPS)
8136,"46",La Rioja,"46028",Coronel Felipe Varela,46028A15,Piedra Pintada,Paraje,,,"460028",Coronel Felipe Varela,"-29.442979","-67.852815","-29º26'35""","-67º51'10""",INDEC. ACA
8137,"46",La Rioja,"46028",Coronel Felipe Varela,46028A16,Puerto Alegre,Paraje,,,"460028",Coronel Felipe Varela,"-29.435591","-67.907462","-29º26' 8""","-67º54'27""",Mapa Educativo (GPS)
8138,"46",La Rioja,"46028",Coronel Felipe Varela,46028A17,Talampaya,Paraje,,,"460028",Coronel Felipe Varela,"-29.784132","-67.993873","-29º47' 3""","-67º59'38""",INDEC. ACA
8139,"46",La Rioja,"46028",Coronel Felipe Varela,46028A18,Tambillos,Paraje,,,"460028",Coronel Felipe Varela,"-29.417914","-67.809079","-29º25' 4""","-67º48'33""",Mapa Educativo (GPS)
8140,"46",La Rioja,"46028",Coronel Felipe Varela,46028A19,Villa Esther,Paraje,,,"460028",Coronel Felipe Varela,"-29.347397","-68.224804","-29º20'51""","-68º13'29""",Mapa Educativo (GPS)
8141,"46",La Rioja,"46035",Chamical,46035A18,Los Bordos,Paraje,,,"460035",Chamical,"-30.338601","-66.374518","-30º20'19""","-66º22'28""",Mapa Educativo (GPS)
8142,"46",La Rioja,"46035",Chamical,46035A22,Santa Lucía,Paraje,,,"460035",Chamical,"-30.475537","-66.339746","-30º28'32""","-66º20'23""",Mapa Educativo (GPS)
8143,"46",La Rioja,"46035",Chamical,46035A14,La Invernada,Paraje,,,"460035",Chamical,"-30.127516","-66.243208","-30º 7'39""","-66º14'36""",Mapa Educativo
8144,"46",La Rioja,"46035",Chamical,46035A02,Chulo,Paraje,,,"460035",Chamical,"-30.404893","-66.263161","-30º24'18""","-66º15'47""",Mapa Educativo (GPS)
8145,"46",La Rioja,"46035",Chamical,46035A06,El Quebrachal,Paraje,,,"460035",Chamical,"-30.491578","-66.180189","-30º29'30""","-66º10'49""",Mapa Educativo (GPS)
8146,"46",La Rioja,"46035",Chamical,"46035010",Chamical,Localidad simple,"0254",Chamical,"460035",Chamical,"-30.359440","-66.312658","-30º21'34""","-66º18'46""",INDEC
8147,"46",La Rioja,"46035",Chamical,"46035020",Polco,Localidad simple,"5902",Polco,"460035",Chamical,"-30.405422","-66.367994","-30º24'20""","-66º22' 5""",INDEC
8148,"46",La Rioja,"46035",Chamical,46035A00,Bajo de Lucas,Paraje,,,"460035",Chamical,"-30.385093","-66.261048","-30º23' 6""","-66º15'40""",Mapa Educativo (GPS)
8149,"46",La Rioja,"46035",Chamical,46035A01,Bella Vista,Paraje,,,"460035",Chamical,"-30.505823","-66.258721","-30º30'21""","-66º15'31""",Mapa Educativo (GPS)
8150,"46",La Rioja,"46035",Chamical,46035A03,Dique La Aguadita,Paraje,,,"460035",Chamical,"-30.415707","-66.376670","-30º24'57""","-66º22'36""",INDEC. ACA
8151,"46",La Rioja,"46035",Chamical,46035A04,El Garabato,Paraje,,,"460035",Chamical,"-30.296839","-66.133279","-30º17'49""","-66º 7'60""",Mapa Educativo (GPS)
8152,"46",La Rioja,"46035",Chamical,46035A05,El Mollar,Paraje,,,"460035",Chamical,"-30.473744","-66.277572","-30º28'25""","-66º16'39""",Mapa Educativo (GPS)
8153,"46",La Rioja,"46035",Chamical,46035A07,El Quicho,Paraje,,,"460035",Chamical,"-30.085687","-66.105146","-30º 5' 8""","-66º 6'19""",INDEC. ACA
8154,"46",La Rioja,"46035",Chamical,46035A08,El Retamo,Paraje,,,"460035",Chamical,"-30.147230","-65.867364","-30º 8'50""","-65º52' 3""",Mapa Educativo (GPS)
8155,"46",La Rioja,"46035",Chamical,46035A09,Esquina del Norte,Paraje,,,"460035",Chamical,"-30.423396","-66.092010","-30º25'24""","-66º 5'31""",Mapa Educativo (GPS)
8156,"46",La Rioja,"46035",Chamical,46035A10,Jumial,Paraje,,,"460035",Chamical,"-30.360682","-66.101137","-30º21'38""","-66º 6' 4""",INDEC. ACA
8158,"46",La Rioja,"46035",Chamical,46035A12,La Cortada,Paraje,,,"460035",Chamical,"-30.250322","-66.427538","-30º15' 1""","-66º25'39""",Mapa Educativo (GPS)
8159,"46",La Rioja,"46035",Chamical,46035A13,La Esperanza de los Cerrillos,Paraje,,,"460035",Chamical,"-29.861248","-65.649565","-29º51'40""","-65º38'58""",INDEC. ACA
8160,"46",La Rioja,"46035",Chamical,46035A15,La Resistencia,Paraje,,,"460035",Chamical,"-30.230538","-65.606336","-30º13'50""","-65º36'23""",Mapa Educativo (GPS)
8161,"46",La Rioja,"46035",Chamical,46035A16,La Serena,Paraje,,,"460035",Chamical,"-30.248758","-66.255687","-30º14'56""","-66º15'20""",Mapa Educativo (GPS)
8162,"46",La Rioja,"46035",Chamical,46035A17,Las Talas,Paraje,,,"460035",Chamical,"-30.381708","-66.302939","-30º22'54""","-66º18'11""",Mapa Educativo (GPS)
8163,"46",La Rioja,"46035",Chamical,46035A19,Pozo de la Vaca,Paraje,,,"460035",Chamical,"-30.382089","-65.630146","-30º22'56""","-65º37'49""",Mapa Educativo (GPS)
8164,"46",La Rioja,"46035",Chamical,46035A20,Pozo Redondo,Paraje,,,"460035",Chamical,"-30.140365","-65.583116","-30º 8'25""","-65º34'59""",Mapa Educativo (GPS)
8165,"46",La Rioja,"46035",Chamical,46035A21,Santa Bárbara,Paraje,,,"460035",Chamical,"-30.511672","-66.321307","-30º30'42""","-66º19'17""",Mapa Educativo (GPS)
8166,"46",La Rioja,"46035",Chamical,46035A23,Santa Rita de la Zanja,Paraje,,,"460035",Chamical,"-30.240324","-65.848570","-30º14'25""","-65º50'55""",Mapa Educativo (GPS)
8167,"46",La Rioja,"46035",Chamical,46035A24,Villa Carmela,Paraje,,,"460035",Chamical,"-30.299435","-66.308030","-30º17'58""","-66º18'29""",Mapa Educativo (GPS)
8168,"46",La Rioja,"46042",Chilecito,46042A02,Los Manzanos,Paraje,,,"460042",Chilecito,"-29.219914","-67.674701","-29º13'12""","-67º40'29""",INDEC. ACA
8169,"46",La Rioja,"46042",Chilecito,"46042050",Colonia Vichigasta,Localidad simple,"3215",Colonia Vichigasta,"460042",Chilecito,"-29.449556","-67.487670","-29º26'58""","-67º29'16""",INDEC
8170,"46",La Rioja,"46042",Chilecito,"46042090",Nonogasta,Localidad simple,"0565",Nonogasta,"460042",Chilecito,"-29.302209","-67.506191","-29º18' 8""","-67º30'22""",INDEC
8171,"46",La Rioja,"46042",Chilecito,"46042010",Chilecito,Localidad simple,"0116",Chilecito,"460042",Chilecito,"-29.165105","-67.495215","-29º 9'54""","-67º29'43""",INDEC
8172,"46",La Rioja,"46042",Chilecito,"46042020",Colonia Anguinán,Localidad simple,"3223",Colonia Anguinán,"460042",Chilecito,"-29.250577","-67.443830","-29º15' 2""","-67º26'38""",INDEC
8173,"46",La Rioja,"46042",Chilecito,"46042030",Colonia Catinzaco,Localidad simple,"5906",Colonia Catinzaco,"460042",Chilecito,"-29.639340","-67.405196","-29º38'22""","-67º24'19""",INDEC
8174,"46",La Rioja,"46042",Chilecito,"46042040",Colonia Malligasta,Localidad simple,"3206",Colonia Malligasta,"460042",Chilecito,"-29.198064","-67.398173","-29º11'53""","-67º23'53""",INDEC
8175,"46",La Rioja,"46042",Chilecito,"46042060",Guanchín,Localidad simple,"3220",Guanchín,"460042",Chilecito,"-29.190241","-67.637758","-29º11'25""","-67º38'16""",INDEC
8176,"46",La Rioja,"46042",Chilecito,"46042070",Malligasta,Localidad simple,"1105",Malligasta,"460042",Chilecito,"-29.176454","-67.434890","-29º10'35""","-67º26' 6""",INDEC
8177,"46",La Rioja,"46042",Chilecito,"46042080",Miranda,Localidad simple,"3227",Miranda,"460042",Chilecito,"-29.339190","-67.662478","-29º20'21""","-67º39'45""",INDEC
8178,"46",La Rioja,"46042",Chilecito,"46042100",San Nicolás,Localidad simple,"5908",San Nicolás,"460042",Chilecito,"-29.115037","-67.473599","-29º 6'54""","-67º28'25""",INDEC
8179,"46",La Rioja,"46042",Chilecito,"46042110",Santa Florentina,Localidad simple,"5905",Santa Florentina,"460042",Chilecito,"-29.129322","-67.556137","-29º 7'46""","-67º33'22""",INDEC
8180,"46",La Rioja,"46042",Chilecito,"46042120",Sañogasta,Localidad simple,"0947",Sañogasta,"460042",Chilecito,"-29.322209","-67.602829","-29º19'20""","-67º36'10""",INDEC
8181,"46",La Rioja,"46042",Chilecito,"46042130",Tilimuqui,Localidad simple,"3219",Tilimuqui,"460042",Chilecito,"-29.143369","-67.425388","-29º 8'36""","-67º25'31""",INDEC
8182,"46",La Rioja,"46042",Chilecito,"46042140",Vichigasta,Localidad simple,"0932",Vichigasta,"460042",Chilecito,"-29.485263","-67.506777","-29º29' 7""","-67º30'24""",INDEC
8183,"46",La Rioja,"46042",Chilecito,46042A00,El Vallecito,Paraje,,,"460042",Chilecito,"-29.124321","-67.652771","-29º 7'28""","-67º39'10""",INDEC. ACA
8184,"46",La Rioja,"46042",Chilecito,46042A01,Las Higueritas,Paraje,,,"460042",Chilecito,"-29.102847","-67.605517","-29º 6'10""","-67º36'20""",Mapa Educativo (GPS)
8185,"46",La Rioja,"46042",Chilecito,46042A03,Pampa Huasi,Paraje,,,"460042",Chilecito,"-29.074788","-67.733795","-29º 4'29""","-67º44' 2""",INDEC. ACA
8186,"46",La Rioja,"46042",Chilecito,46042A04,Ruinas de Capayán,Paraje,,,"460042",Chilecito,"-29.050353","-67.443439","-29º 3' 1""","-67º26'36""",INDEC. ACA
8187,"46",La Rioja,"46049",Famatina,46049A01,Cañon del Ocre,Paraje,,,"460049",Famatina,"-28.903057","-67.688631","-28º54'11""","-67º41'19""",INDEC. ACA
8188,"46",La Rioja,"46049",Famatina,46049A05,Famalilao,Paraje,,,"460049",Famatina,"-28.510724","-67.685168","-28º30'39""","-67º41' 7""",INDEC. ACA
8189,"46",La Rioja,"46049",Famatina,46049A09,Mina La Mejicana,Paraje,,,"460049",Famatina,"-28.997488","-67.733330","-28º59'51""","-67º43'60""",INDEC. ACA
8190,"46",La Rioja,"46049",Famatina,"46049020",Angulos,Localidad simple,"3231",Angulos,"460049",Famatina,"-28.655655","-67.652250","-28º39'20""","-67º39' 8""",INDEC
8191,"46",La Rioja,"46049",Famatina,"46049060",Chañarmuyo,Localidad simple,"3226",Chañarmuyo,"460049",Famatina,"-28.603194","-67.583180","-28º36'11""","-67º34'59""",INDEC
8192,"46",La Rioja,"46049",Famatina,"46049010",Alto Carrizal,Localidad simple,"3225",Alto Carrizal,"460049",Famatina,"-28.866736","-67.571420","-28º52' 0""","-67º34'17""",INDEC
8193,"46",La Rioja,"46049",Famatina,"46049030",Antinaco,Localidad simple,"3236",Antinaco,"460049",Famatina,"-28.819342","-67.314855","-28º49'10""","-67º18'53""",INDEC
8194,"46",La Rioja,"46049",Famatina,"46049040",Bajo Carrizal,Localidad simple,"3222",Bajo Carrizal,"460049",Famatina,"-28.888064","-67.564133","-28º53'17""","-67º33'51""",INDEC
8195,"46",La Rioja,"46049",Famatina,"46049050",Campanas,Localidad simple,"1371",Campanas,"460049",Famatina,"-28.552580","-67.627882","-28º33' 9""","-67º37'40""",INDEC
8196,"46",La Rioja,"46049",Famatina,"46049070",Famatina,Localidad simple,"0792",Famatina,"460049",Famatina,"-28.925049","-67.519593","-28º55'30""","-67º31'11""",INDEC
8197,"46",La Rioja,"46049",Famatina,"46049080",La Cuadra,Localidad simple,"3230",La Cuadra,"460049",Famatina,"-28.468245","-67.692308","-28º28' 6""","-67º41'32""",INDEC
8198,"46",La Rioja,"46049",Famatina,"46049090",Pituil,Localidad simple,"1273",Pituil,"460049",Famatina,"-28.575978","-67.449094","-28º34'34""","-67º26'57""",INDEC
8199,"46",La Rioja,"46049",Famatina,"46049100",Plaza Vieja,Localidad simple,"3214",Plaza Vieja,"460049",Famatina,"-28.965460","-67.516237","-28º57'56""","-67º30'58""",INDEC
8200,"46",La Rioja,"46049",Famatina,"46049110",Santa Cruz,Localidad simple,"3216",Santa Cruz,"460049",Famatina,"-28.483879","-67.693729","-28º29' 2""","-67º41'37""",INDEC
8201,"46",La Rioja,"46049",Famatina,"46049120",Santo Domingo,Localidad simple,"3232",Santo Domingo,"460049",Famatina,"-28.554376","-67.671993","-28º33'16""","-67º40'19""",INDEC
8202,"46",La Rioja,"46049",Famatina,46049A00,Buena Vista,Paraje,,,"460049",Famatina,"-28.545048","-67.643233","-28º32'42""","-67º38'36""",INDEC. ACA
8203,"46",La Rioja,"46049",Famatina,46049A02,Dique Chañarmuyo,Paraje,,,"460049",Famatina,"-28.627269","-67.597036","-28º37'38""","-67º35'49""",INDEC. ACA
8204,"46",La Rioja,"46049",Famatina,46049A03,El Jumeal,Paraje,,,"460049",Famatina,"-28.949094","-67.520523","-28º56'57""","-67º31'14""",Mapa Educativo
8205,"46",La Rioja,"46049",Famatina,46049A04,El Potrerillo,Paraje,,,"460049",Famatina,"-28.395941","-67.701926","-28º23'45""","-67º42' 7""",Mapa Educativo (GPS)
8206,"46",La Rioja,"46049",Famatina,46049A06,Las Gredas,Paraje,,,"460049",Famatina,"-28.855895","-67.597739","-28º51'21""","-67º35'52""",INDEC. ACA
8207,"46",La Rioja,"46049",Famatina,46049A07,Los Cazadores,Paraje,,,"460049",Famatina,"-28.399103","-67.611805","-28º23'57""","-67º36'42""",INDEC. ACA
8208,"46",La Rioja,"46049",Famatina,46049A08,Los Corrales,Paraje,,,"460049",Famatina,"-28.835200","-67.637328","-28º50' 7""","-67º38'14""",INDEC. ACA
8209,"46",La Rioja,"46049",Famatina,46049A10,Niño de Guaico,Paraje,,,"460049",Famatina,"-28.678793","-67.659160","-28º40'44""","-67º39'33""",INDEC. ACA
8210,"46",La Rioja,"46049",Famatina,46049A11,Olcavil,Paraje,,,"460049",Famatina,"-28.711160","-67.366955","-28º42'40""","-67º22' 1""",INDEC. ACA
8211,"46",La Rioja,"46049",Famatina,46049A12,Uyuvil,Paraje,,,"460049",Famatina,"-28.673333","-67.332006","-28º40'24""","-67º19'55""",INDEC. ACA
8212,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A18,Tasquín,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.628748","-66.558630","-30º37'43""","-66º33'31""",Mapa Educativo (GPS)
8213,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A06,Colozocán,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.552264","-66.514771","-30º33' 8""","-66º30'53""",Mapa Educativo (GPS)
8214,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A10,La Aguadita,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.608398","-66.664974","-30º36'30""","-66º39'54""",Mapa Educativo (GPS)
8215,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A02,Bajo del Gallo,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.402218","-66.865386","-30º24' 8""","-66º51'55""",INDEC. ACA
8216,"46",La Rioja,"46056",General Angel V. Peñaloza,"46056010",Punta de los Llanos,Localidad simple,"3201",Punta de los Llanos,"460056",General Ángel V. Peñaloza,"-30.154411","-66.546738","-30º 9'16""","-66º32'48""",INDEC
8217,"46",La Rioja,"46056",General Angel V. Peñaloza,"46056020",Tama,Localidad simple,"1278",Tama,"460056",General Ángel V. Peñaloza,"-30.506617","-66.528931","-30º30'24""","-66º31'44""",INDEC
8218,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A00,Aguadita de los Valdeses,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.491843","-66.874833","-30º29'31""","-66º52'29""",INDEC. ACA
8219,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A01,Alcázar,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.364429","-66.546981","-30º21'52""","-66º32'49""",Mapa Educativo (GPS)
8220,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A03,Bajo Verde,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.379932","-66.593334","-30º22'48""","-66º35'36""",Mapa Educativo (GPS)
8221,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A04,Carrizal,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.648151","-66.675185","-30º38'53""","-66º40'31""",INDEC. ACA
8222,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A05,Chila,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.460766","-66.535462","-30º27'39""","-66º32' 8""",Mapa Educativo (GPS)
8223,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A07,El Alto,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.367783","-66.572029","-30º22' 4""","-66º34'19""",INDEC. ACA
8224,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A08,El Monte,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.476299","-66.608459","-30º28'35""","-66º36'30""",Mapa Educativo (GPS)
8225,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A09,Falda de Citán,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.682760","-66.546987","-30º40'58""","-66º32'49""",INDEC. ACA
8226,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A11,La Fortuna,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.566953","-66.926408","-30º34' 1""","-66º55'35""",INDEC. ACA
8227,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A12,La Represita,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.315593","-66.866079","-30º18'56""","-66º51'58""",Mapa Educativo
8228,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A13,Las Lomitas,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.405098","-66.572674","-30º24'18""","-66º34'22""",Mapa Educativo (GPS)
8229,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A14,Las Pampas,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.612860","-67.023669","-30º36'46""","-67º 1'25""",INDEC. ACA
8230,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A15,Paca Tala,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.636990","-66.438579","-30º38'13""","-66º26'19""",Mapa Educativo (GPS)
8231,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A16,San Ramón,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.604991","-66.931632","-30º36'18""","-66º55'54""",IGN. SIG 250
8232,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A17,Santa Cruz,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.558333","-66.418933","-30º33'30""","-66º25' 8""",INDEC. ACA
8233,"46",La Rioja,"46056",General Angel V. Peñaloza,46056A19,Tuizón,Paraje,,,"460056",General Ángel V. Peñaloza,"-30.425081","-66.540640","-30º25'30""","-66º32'26""",Mapa Educativo (GPS)
8234,"46",La Rioja,"46063",General Belgrano,46063A26,Tala Verde,Paraje,,,"460063",General Belgrano,"-30.524186","-66.161881","-30º31'27""","-66º 9'43""",Mapa Educativo (GPS)
8235,"46",La Rioja,"46063",General Belgrano,46063A14,La Esmeralda,Paraje,,,"460063",General Belgrano,"-30.492705","-66.067368","-30º29'34""","-66º 4' 3""",INDEC. ACA
8236,"46",La Rioja,"46063",General Belgrano,46063A18,Miraflores,Paraje,,,"460063",General Belgrano,"-30.757881","-65.806055","-30º45'28""","-65º48'22""",Mapa Educativo (GPS)
8237,"46",La Rioja,"46063",General Belgrano,46063A10,El Simbolar,Paraje,,,"460063",General Belgrano,"-30.542385","-66.037854","-30º32'33""","-66º 2'16""",Mapa Educativo (GPS)
8238,"46",La Rioja,"46063",General Belgrano,"46063030",Loma Blanca,Localidad simple,"1521",Loma Blanca,"460063",General Belgrano,"-30.641008","-66.242632","-30º38'28""","-66º14'33""",INDEC
8239,"46",La Rioja,"46063",General Belgrano,46063A02,Balde de Pacheco,Paraje,,,"460063",General Belgrano,"-30.662131","-66.064433","-30º39'44""","-66º 3'52""",INDEC. ACA
8240,"46",La Rioja,"46063",General Belgrano,"46063010",Castro Barros,Localidad simple,"3234",Castro Barros,"460063",General Belgrano,"-30.578894","-65.727110","-30º34'44""","-65º43'38""",INDEC
8241,"46",La Rioja,"46063",General Belgrano,"46063020",Chañar,Localidad simple,"1309",Chañar,"460063",General Belgrano,"-30.541441","-65.956064","-30º32'29""","-65º57'22""",INDEC
8242,"46",La Rioja,"46063",General Belgrano,"46063040",Olta,Localidad simple,"0623",Olta,"460063",General Belgrano,"-30.630676","-66.267251","-30º37'50""","-66º16' 2""",INDEC
8243,"46",La Rioja,"46063",General Belgrano,46063A00,Aguadita de los Peralta,Paraje,,,"460063",General Belgrano,"-30.777856","-66.247010","-30º46'40""","-66º14'49""",Mapa Educativo (GPS)
8244,"46",La Rioja,"46063",General Belgrano,46063A01,Bajo Hondo,Paraje,,,"460063",General Belgrano,"-30.414556","-65.866200","-30º24'52""","-65º51'58""",Mapa Educativo (GPS)
8245,"46",La Rioja,"46063",General Belgrano,46063A03,Chañar Viejo,Paraje,,,"460063",General Belgrano,"-30.545560","-65.985878","-30º32'44""","-65º59' 9""",INDEC. ACA
8246,"46",La Rioja,"46063",General Belgrano,46063A04,Corral del Negro,Paraje,,,"460063",General Belgrano,"-30.583516","-66.162233","-30º35' 1""","-66º 9'44""",Mapa Educativo (GPS)
8247,"46",La Rioja,"46063",General Belgrano,46063A05,Cortaderas,Paraje,,,"460063",General Belgrano,"-30.546728","-66.238352","-30º32'48""","-66º14'18""",Mapa Educativo (GPS)
8248,"46",La Rioja,"46063",General Belgrano,46063A06,Dique de Olta,Paraje,,,"460063",General Belgrano,"-30.639192","-66.296128","-30º38'21""","-66º17'46""",INDEC. ACA
8249,"46",La Rioja,"46063",General Belgrano,46063A07,Dique El Cisco,Paraje,,,"460063",General Belgrano,"-30.749862","-66.203867","-30º44'60""","-66º12'14""",INDEC. ACA
8250,"46",La Rioja,"46063",General Belgrano,46063A08,El Consuelo,Paraje,,,"460063",General Belgrano,"-30.769807","-66.203747","-30º46'11""","-66º12'13""",INDEC. ACA
